row,x,y
236,158.7506765,66.0835785
237,98.4172225,73.7502605
238,120.2505995,72.2502575
239,10.9170475000000,52.2502175
240,127.0839465,70.4169205
241,155.5840035,64.9169095
242,47.9171215,60.9169015
243,114.7505885,69.9169195
244,64.9171555,65.7502445
245,124.2506075,59.0835645
246,34.7504285,50.0835465
247,109.0839105,63.7502405
248,54.7504685,61.7502365
249,26.9170795000000,57.4168945
250,96.7505525,63.9169075
251,74.7505085,69.5835855
252,49.2504575,59.4168985
253,9.7503785,61.4169025
254,168.0840285,69.0835845
255,17.2503935,48.5835435
256,10.5837135000000,43.0835325
257,133.9172935,60.2502335
258,42.5837775,56.0835585
259,116.5839255,69.0835845
260,56.2504715,65.9169115
261,113.0839185,72.2502575
262,32.5837575,54.7502225
263,120.2505995,67.7502485
264,169.9173655,66.9169135
265,29.9170855,58.0835625
266,135.9172975,55.9168915
267,92.5838775,62.9169055
268,101.2505615,66.7502465
269,87.2505335,69.7502525
270,90.0838725,66.9169135
271,123.9172735,58.9168975
272,135.0839625,59.4168985
273,13.2503855000000,63.4169065
274,10.9170475000000,45.5835375
275,66.0838245,76.4169325
276,102.9172315,67.7502485
277,94.5838815,65.7502445
278,60.4171465,69.7502525
279,96.9172195,80.5836075
280,41.5837755,48.7502105
281,28.4170825,63.0835725
282,2.5836975,44.7502025
283,89.9172055,68.4169165
284,67.2504935,67.0835805
285,24.7504085,41.9168635
286,5.7503705,45.7502045
287,135.5839635,47.2502075
288,8.75037650000002,63.0835725
289,18.0837285,68.4169165
290,79.9171855,51.5835495
291,14.2503875000000,45.9168715
292,135.7506305,65.9169115
293,170.0840325,65.2502435
294,137.0839665,53.4168865
295,63.0838185,57.7502285
296,34.0837605,50.0835465
297,132.9172915,56.5835595
298,25.0837425,64.4169085
299,153.9173335,61.4169025
300,86.4171985,54.4168885
301,112.7505845,71.2502555
302,142.7506445,62.9169055
303,99.4172245,59.9168995
304,-174.2499895,65.5835775
305,133.2506255,56.5835595
306,73.5838395,60.5835675
307,45.5837835,56.0835585
308,44.0837805,43.5835335
309,134.7506285,65.7502445
310,117.4172605,65.2502435
311,137.0839665,52.4168845
312,96.0838845,55.0835565
313,84.2505275,70.0835865
314,19.0837305,49.2502115
315,134.9172955,68.5835835
316,122.5839375,68.5835835
317,43.0837785,49.2502115
318,48.2504555,67.2502475
319,24.9170755,47.2502075
320,9.25037750000001,39.5835255
321,24.7504085,42.2501975
322,132.4172905,64.0835745
323,172.0840365,64.7502425
324,27.0837465,68.5835835
325,97.2505535,74.4169285
326,21.0837345000000,67.7502485
327,77.5838475,55.0835565
328,44.7504485,54.2502215
329,48.9171235,59.7502325
330,43.4171125,56.0835585
331,30.2504195,67.7502485
332,141.7506425,70.4169205
333,158.7506765,63.4169065
334,11.2503815,63.5835735
335,162.0840165,65.7502445
336,148.0839885,75.0835965
337,102.9172315,64.2502415
338,26.2504115,43.0835325
339,106.9172395,62.0835705
340,54.7504685,55.0835565
341,64.2504875,55.9168915
342,159.5840115,56.9168935
343,137.4173005,70.2502535
344,6.2503715,44.5835355
345,18.5837295,48.7502105
346,117.7505945,72.4169245
347,92.0838765,67.0835805
348,45.5837835,59.5835655
349,66.9171595,66.4169125
350,106.4172385,64.0835745
351,71.5838355,61.4169025
352,98.2505555,56.9168935
353,84.2505275,69.2502515
354,104.4172345,61.7502365
355,31.2504215,61.9169035
356,135.7506305,67.5835815
357,23.5837395,62.7502385
358,15.7503905,40.5835275
359,52.5837975,63.9169075
360,102.5838975,60.0835665
361,96.5838855,68.2502495
362,146.9173195,61.2502355
363,41.7504425,57.4168945
364,39.4171045,57.9168955
365,27.9170815,58.9168975
366,19.0837305,53.5835535
367,100.4172265,73.4169265
368,39.7504385,66.7502465
369,82.7505245,70.5835875
370,160.7506805,64.4169085
371,42.4171105,65.2502435
372,71.7505025,60.0835665
373,58.5838095,61.2502355
374,92.9172115,55.7502245
375,80.0838525,57.9168955
376,-176.5833275,67.4169145
377,108.2505755,57.5835615
378,136.5839655,47.7502085
379,115.0839225,61.0835685
380,135.5839635,53.0835525
381,66.0838245,58.5835635
382,20.4170665,45.2502035
383,46.4171185,60.4169005
384,111.9172495,55.2502235
385,53.9171335,54.7502225
386,43.7504465,46.0835385
387,3.58369950000002,44.5835355
388,38.0837685,55.7502245
389,36.7504325,49.5835455
390,174.2507075,68.5835835
391,54.9171355,55.5835575
392,134.2506275,57.0835605
393,22.7504045,44.0835345
394,17.9170615,45.5835375
395,123.9172735,59.2502315
396,88.7505365,51.5835495
397,14.4170545,64.9169095
398,146.7506525,63.4169065
399,59.4171445,55.9168915
400,-179.0833325,66.7502465
401,103.4172325,62.9169055
402,6.41703850000002,46.7502065
403,55.0838025,74.0835945
404,42.7504445,46.7502065
405,33.4170925,51.7502165
406,46.4171185,65.2502435
407,132.4172905,44.0835345
408,15.5837235000000,56.9168935
409,63.7504865,65.9169115
410,144.0839805,71.5835895
411,127.5839475,64.9169095
412,43.2504455,61.5835695
413,-20.4163485,65.2502435
414,133.0839585,65.9169115
415,50.0837925,69.2502515
416,66.7504925,59.5835655
417,148.9173235,66.0835785
418,33.2504255,63.5835735
419,97.2505535,70.9169215
420,80.7505205,53.0835525
421,99.7505585,60.9169015
422,98.0838885,72.2502575
423,95.5838835,61.0835685
424,105.9172375,52.5835515
425,24.5837415,61.2502355
426,-2.08297850000000,37.7501885
427,154.5840015,61.5835695
428,22.5837375,36.9168535
429,32.0837565,48.0835425
430,112.7505845,52.4168845
431,65.7504905,76.2502655
432,89.9172055,55.9168915
433,130.4172865,57.0835605
434,79.9171855,56.0835585
435,29.0837505,49.0835445
436,44.0837805,52.9168855
437,30.9170875,51.4168825
438,161.0840145,55.7502245
439,82.0838565,57.4168945
440,132.2506235,58.2502295
441,92.4172105,57.2502275
442,10.7503805,62.4169045
443,136.5839655,46.0835385
444,50.4171265,61.7502365
445,102.5838975,60.9169015
446,68.9171635,62.2502375
447,39.9171055,57.7502285
448,66.5838255,64.4169085
449,136.9172995,65.2502435
450,47.0837865,65.4169105
451,11.583715500,61.0835685
452,135.2506295,54.4168885
453,159.5840115,55.7502245
454,-0.416308499999985,43.2501995
455,19.7503985,63.9169075
456,121.5839355,68.5835835
457,29.25041750,61.7502365
458,167.5840275,61.9169035
459,-179.5833335,68.0835825
460,49.0837905,57.4168945
461,85.0838625,52.7502185
462,22.2504035,53.2502195
463,135.7506305,58.2502295
464,12.7503845000000,79.5836055
465,112.4172505,64.5835755
466,-1.91631149999998,57.4168945
467,78.4171825,68.4169165
468,86.5838655,63.0835725
469,36.0837645,62.0835705
470,43.7504465,44.9168695
471,59.9171455,58.2502295
472,79.7505185,52.0835505
473,115.0839225,70.5835875
474,111.7505825,51.4168825
475,170.5840335,66.4169125
476,32.4170905,57.5835615
477,21.0837345000000,79.9169395
478,114.0839205,71.7502565
479,106.9172395,69.4169185
480,152.0839965,62.7502385
481,5.91703750000002,53.2502195
482,35.2504295,51.9168835
483,133.9172935,60.4169005
484,90.2505395,62.4169045
485,93.9172135,62.7502385
486,133.5839595,62.0835705
487,60.9171475,68.2502495
488,157.7506745,56.2502255
489,115.4172565,68.2502495
490,17.0837265,47.5835415
491,28.4170825,57.7502285
492,64.0838205,80.7502745
493,1.25036150000003,41.4168625
494,-1.58297750000000,53.7502205
495,55.2504695,66.5835795
496,57.9171415,65.7502445
497,57.7504745,74.9169295
498,14.4170545,58.4168965
499,71.0838345,56.9168935
500,109.9172455,72.7502585
501,79.7505185,66.5835795
502,74.5838415,71.5835895
503,128.0839485,67.7502485
504,62.2504835,67.9169155
505,63.9171535,59.0835645
506,44.0837805,47.7502085
507,13.4170525,53.0835525
508,25.7504105,57.0835605
509,148.0839885,64.2502415
510,52.2504635,60.2502335
511,102.9172315,54.7502225
512,164.2506875,60.9169015
513,128.7506165,62.0835705
514,80.0838525,69.2502515
515,134.9172955,57.5835615
516,22.2504035,54.2502215
517,119.0839305,70.0835865
518,2.5836975,45.0835365
519,73.0838385,63.5835735
520,31.7504225,50.5835475
521,54.7504685,63.0835725
522,132.9172915,65.5835775
523,-18.7496785,63.9169075
524,156.4173385,71.0835885
525,56.4171385,62.2502375
526,31.4170885,67.2502475
527,119.2505975,62.0835705
528,144.5839815,59.7502325
529,138.9173035,71.2502555
530,102.7505645,73.9169275
531,96.9172195,69.0835845
532,122.5839375,54.2502215
533,103.7505665,54.7502225
534,55.7504705,55.2502235
535,85.9171975,62.9169055
536,116.7505925,67.7502485
537,118.7505965,69.7502525
538,80.2505195,61.7502365
539,72.9171715,63.7502405
540,114.2505875,66.0835785
541,159.2506775,53.4168865
542,104.2505675,68.7502505
543,50.7504605,56.4168925
544,104.9172355,50.7502145
545,48.4171225,63.7502405
546,135.9172975,67.9169155
547,18.0837285,77.9169355
548,-15.9163395,65.4169105
549,25.7504105,50.2502135
550,30.7504205,61.9169035
551,45.2504495,54.5835555
552,131.7506225,61.9169035
553,160.2506795,54.7502225
554,85.9171975,70.5835875
555,49.9171255,65.0835765
556,101.7505625,72.0835905
557,34.4170945,58.2502295
558,142.9173115,72.5835915
559,162.9173515,64.7502425
560,69.2504975,71.4169225
561,81.2505215,53.2502195
562,18.5837295,45.9168715
563,117.7505945,58.9168975
564,78.4171825,57.4168945
565,166.4173585,68.4169165
566,136.2506315,59.4168985
567,136.4172985,69.2502515
568,86.7505325,65.9169115
569,54.9171355,63.5835735
570,97.5838875,62.0835705
571,94.2505475,62.7502385
572,164.0840205,60.0835665
573,116.2505915,56.5835595
574,9.9170455,57.4168945
575,116.2505915,70.5835875
576,91.5838755,71.0835885
577,126.9172795,52.0835505
578,45.7504505,60.5835675
579,24.7504085,51.4168825
580,178.2507155,65.2502435
581,68.5838295,69.2502515
582,88.0838685,73.0835925
583,60.2504795,56.4168925
584,52.7504645,53.9168875
585,112.0839165,49.7502125
586,33.9170935,47.5835415
587,24.0837405,79.2502715
588,149.0839905,59.5835655
589,23.7504065000000,40.4168605
590,127.7506145,64.9169095
591,29.9170855,48.9168775
592,156.7506725,55.2502235
593,137.9173015,63.9169075
594,79.4171845,56.4168925
595,143.5839795,65.9169115
596,15.0837225000000,65.9169115
597,16.0837245,47.5835415
598,37.4171005,56.9168935
599,79.0838505,59.4168985
600,147.2506535,63.9169075
601,20.5837335,46.0835385
602,98.0838885,72.9169255
603,22.2504035,77.9169355
604,17.5837275,64.5835755
605,23.0837385,53.0835525
606,99.9172255,58.7502305
607,44.7504485,47.5835415
608,145.7506505,67.0835805
609,10.4170465000000,50.9168815
610,175.2507095,69.2502515
611,36.0837645,48.4168765
612,83.0838585,68.9169175
613,91.0838745,62.7502385
614,77.0838465,64.9169095
615,92.7505445,72.9169255
616,160.2506795,61.5835695
617,22.2504035,54.5835555
618,10.4170465000000,47.5835415
619,84.7505285,58.2502295
620,25.7504105,65.2502435
621,87.2505335,52.4168845
622,88.7505365,66.7502465
623,109.9172455,63.2502395
624,156.2506715,70.2502535
625,106.9172395,56.9168935
626,44.2504475,62.0835705
627,155.5840035,66.7502465
628,125.9172775,66.5835795
629,138.0839685,52.2502175
630,32.2504235,48.9168775
631,135.9172975,53.9168875
632,123.9172735,64.5835755
633,69.2504975,64.4169085
634,102.5838975,54.2502215
635,106.0839045,69.0835845
636,40.0837725,48.9168775
637,55.4171365,63.2502395
638,48.4171225,51.4168825
639,106.0839045,72.9169255
640,59.2504775,61.2502355
641,173.9173735,63.9169075
642,80.9171875,58.5835635
643,26.5837455000000,52.5835515
644,105.4172365,72.7502585
645,94.7505485,64.2502415
646,66.0838245,56.5835595
647,121.7506025,65.0835765
648,100.7505605,52.4168845
649,91.0838745,64.2502415
650,37.9171015,45.5835375
651,99.5838915,55.0835565
652,81.0838545,70.5835875
653,50.9171275,63.2502395
654,125.7506105,66.0835785
655,24.5837415,54.5835555
656,28.9170835,65.4169105
657,171.9173695,66.9169135
658,28.7504165,47.9168755
659,115.5839235,61.4169025
660,114.5839215,58.2502295
661,57.2504735,63.4169065
662,37.4171005,50.0835465
663,43.2504455,54.5835555
664,60.5838135,63.0835725
665,-1.41631049999998,52.5835515
666,109.9172455,50.5835475
667,135.5839635,71.5835895
668,61.5838155,55.5835575
669,91.4172085,66.4169125
670,110.2505795,63.9169075
671,-20.2496815000000,65.5835775
672,65.7504905,63.5835735
673,60.4171465,51.4168825
674,110.4172465,68.7502505
675,65.0838225,59.9168995
676,151.9173295,70.5835875
677,24.0837405,48.2502095
678,30.7504205,48.0835425
679,135.4172965,70.5835875
680,163.0840185,66.0835785
681,122.2506035,60.5835675
682,47.0837865,51.2502155
683,34.5837615,68.4169165
684,53.7504665,65.9169115
685,-1.74964449999999,49.4168785
686,108.2505755,50.7502145
687,11.4170485000000,43.4168665
688,24.4170745,51.4168825
689,127.9172815,72.4169245
690,91.5838755,63.9169075
691,135.2506295,44.7502025
692,175.0840425,63.4169065
693,60.4171465,62.0835705
694,98.9172235,67.4169145
695,27.9170815,47.4168745
696,139.4173045,67.4169145
697,95.0838825,73.2502595
698,137.2506335,53.0835525
699,25.5837435,71.0835885
700,-2.58297949999999,52.5835515
701,155.7506705,54.5835555
702,134.9172955,51.4168825
703,101.7505625,70.9169215
704,38.7504365,47.9168755
705,115.7505905,61.9169035
706,6.2503715,49.0835445
707,143.4173125,63.5835735
708,76.2505115,61.2502355
709,5.58370350000001,47.5835415
710,24.9170755,54.4168885
711,102.7505645,65.5835775
712,142.9173115,51.0835485
713,75.0838425,70.2502535
714,82.5838575,64.4169085
715,94.2505475,65.7502445
716,15.2503895,50.7502145
717,151.5839955,60.5835675
718,63.7504865,66.5835795
719,20.4170665,42.7501985
720,81.2505215,64.9169095
721,46.2504515,48.7502105
722,147.5839875,64.7502425
723,33.7504265,56.5835595
724,110.4172465,53.2502195
725,-5.7496525,36.5835195
726,74.9171755,65.4169105
727,30.2504195,51.7502165
728,9.25037750000001,61.4169025
729,17.2503935,66.0835785
730,31.2504215,65.0835765
731,-6.5829875,41.0835285
732,55.9171375,74.4169285
733,68.7504965,56.2502255
734,106.7505725,53.0835525
735,64.2504875,61.9169035
736,168.9173635,62.0835705
737,-7.41632249999998,54.4168885
738,157.9173415,53.5835535
739,132.0839565,57.5835615
740,131.2506215,49.5835455
741,95.7505505,74.4169285
742,139.5839715,69.7502525
743,108.9172435,61.2502355
744,46.5837855,47.9168755
745,8.0837085,59.5835655
746,29.0837505,49.9168795
747,41.4171085,63.7502405
748,142.0839765,70.7502545
749,141.2506415,61.5835695
750,19.2503975000000,45.9168715
751,30.7504205,60.4169005
752,88.2505355,53.5835535
753,29.0837505,48.9168775
754,104.0839005,63.9169075
755,102.0838965,51.4168825
756,113.7505865,70.5835875
757,13.5837195,64.0835745
758,88.2505355,55.0835565
759,139.4173045,63.0835725
760,48.9171235,64.0835745
761,116.4172585,64.9169095
762,95.9172175,54.4168885
763,20.7504005,40.4168605
764,92.4172105,59.7502325
765,38.2504355,54.9168895
766,8.25037550000002,47.7502085
767,89.2505375,70.4169205
768,17.9170615,63.9169075
769,40.0837725,54.2502215
770,167.2506935,63.4169065
771,87.9172015,73.7502605
772,91.2505415,75.0835965
773,130.7506205,50.4168805
774,104.4172345,75.0835965
775,7.91704150000001,48.2502095
776,132.2506235,64.4169085
777,22.5837375,46.7502065
778,91.2505415,50.7502145
779,93.9172135,62.4169045
780,16.2503915,52.7502185
781,128.0839485,62.7502385
782,132.0839565,52.0835505
783,90.2505395,63.7502405
784,169.4173645,63.5835735
785,24.4170745,48.7502105
786,30.4170865,68.5835835
787,101.5838955,76.5835995
788,103.7505665,64.4169085
789,61.7504825,60.2502335
790,47.2504535,43.4168665
791,23.0837385,46.0835385
792,147.9173215,59.7502325
793,139.0839705,67.2502475
794,72.2505035,55.0835565
795,58.5838095,63.5835735
796,104.7505685,59.2502315
797,76.2505115,56.4168925
798,90.2505395,52.5835515
799,-5.08298449999998,38.0835225
800,91.2505415,56.5835595
801,149.2506575,63.5835735
802,127.4172805,63.9169075
803,6.08370450000001,46.9168735
804,66.0838245,61.0835685
805,29.7504185,67.0835805
806,105.0839025,53.0835525
807,33.4170925,62.9169055
808,11.9170495000000,48.5835435
809,135.5839635,60.7502345
810,80.9171875,54.5835555
811,88.4172025,73.7502605
812,11.4170485000000,53.7502205
813,54.4171345,63.2502395
814,102.2505635,68.0835825
815,55.7504705,66.2502455
816,15.4170565,51.0835485
817,31.2504215,48.5835435
818,71.2505015,56.2502255
819,49.9171255,66.9169135
820,67.4171605,55.0835565
821,89.7505385,66.4169125
822,76.2505115,54.5835555
823,110.5839135,49.4168785
824,48.7504565,60.2502335
825,6.58370550000001,52.7502185
826,110.7505805,51.5835495
827,30.9170875,50.7502145
828,80.0838525,52.5835515
829,138.4173025,50.5835475
830,102.4172305,60.2502335
831,44.2504475,59.4168985
832,152.4173305,66.5835795
833,88.5838695,74.2502615
834,139.9173055,59.2502315
835,129.9172855,52.4168845
836,99.7505585,72.5835915
837,124.7506085,64.7502425
838,46.4171185,63.5835735
839,85.4171965,65.0835765
840,51.2504615,52.2502175
841,20.9170675,69.2502515
842,44.0837805,46.2502055
843,81.7505225,59.2502315
844,126.0839445,65.5835775
845,93.4172125,57.7502285
846,67.2504935,70.5835875
847,61.7504825,67.5835815
848,59.0838105,59.0835645
849,68.9171635,66.9169135
850,158.9173435,54.4168885
851,164.7506885,60.0835665
852,79.7505185,63.0835725
853,40.5837735,63.0835725
854,142.2506435,49.2502115
855,111.0839145,76.5835995
856,156.5840055,54.9168895
857,149.5839915,65.2502435
858,107.9172415,50.4168805
859,9.25037750000001,49.0835445
860,114.2505875,52.2502175
861,92.0838765,63.5835735
862,118.4172625,58.2502295
863,117.4172605,53.0835525
864,19.9170655,45.9168715
865,30.2504195,67.5835815
866,72.0838365,56.0835585
867,95.5838835,76.0835985
868,107.7505745,52.7502185
869,26.2504115,52.9168855
870,104.2505675,58.7502305
871,161.7506825,59.5835655
872,135.9172975,54.4168885
873,81.5838555,69.7502525
874,61.7504825,54.0835545
875,163.0840185,64.7502425
876,101.2505615,54.0835545
877,120.7506005,55.7502245
878,75.4171765,62.9169055
879,-2.9163135,57.4168945
880,10.7503805,62.7502385
881,54.2504675,58.4168965
882,135.4172965,65.2502435
883,60.2504795,75.7502645
884,74.0838405,60.7502345
885,55.5838035,64.4169085
886,133.9172935,53.9168875
887,168.4173625,65.2502435
888,42.2504435,54.2502215
889,61.2504815,66.2502455
890,170.4173665,63.2502395
891,161.5840155,59.4168985
892,78.4171825,63.7502405
893,120.9172675,71.9169235
894,15.0837225000000,46.4168725
895,18.4170625,45.0835365
896,17.2503935,53.7502205
897,83.9171935,68.2502495
898,139.0839705,58.5835635
899,22.4170705000000,42.2501975
900,91.5838755,55.7502245
901,26.7504125,55.9168915
902,33.4170925,54.0835545
903,161.5840155,68.9169175
904,32.2504235,48.5835435
905,44.7504485,42.7501985
906,121.2506015,65.0835765
907,119.2505975,66.2502455
908,134.2506275,48.5835435
909,117.7505945,68.9169175
910,146.2506515,59.4168985
911,2.41703050000001,44.2502015
912,8.75037650000002,49.2502115
913,102.2505635,58.9168975
914,39.4171045,58.9168975
915,147.0839865,72.0835905
916,25.9170775,68.5835835
917,157.4173405,57.7502285
918,-2.41631249999998,41.7501965
919,67.4171605,67.2502475
920,-14.9163375,65.2502435
921,59.2504775,75.5835975
922,20.2503995,66.4169125
923,32.2504235,51.4168825
924,70.5838335,62.0835705
925,91.0838745,54.5835555
926,85.5838635,52.4168845
927,102.0838965,69.0835845
928,149.0839905,60.5835675
929,10.9170475000000,54.2502215
930,86.0838645,49.5835455
931,32.5837575,52.2502175
932,101.7505625,51.5835495
933,117.5839275,56.7502265
934,107.0839065,68.2502495
935,86.4171985,67.5835815
936,39.9171055,53.2502195
937,67.9171615,70.4169205
938,100.7505605,67.7502485
939,35.2504295,56.7502265
940,-16.7496745,32.7501785
941,7.5837075,47.0835405
942,24.0837405,50.4168805
943,28.5837495,63.7502405
944,96.9172195,75.5835975
945,16.4170585000000,64.0835745
946,10.9170475000000,61.2502355
947,112.7505845,58.4168965
948,110.5839135,76.7502665
949,27.2504135,54.2502215
950,19.2503975000000,47.7502085
951,81.4171885,69.0835845
952,107.2505735,51.2502155
953,34.2504275,57.0835605
954,34.5837615,48.7502105
955,36.4170985,49.5835455
956,160.9173475,67.5835815
957,25.7504105,63.7502405
958,105.4172365,71.7502565
959,130.2506195,64.4169085
960,82.4171905,55.4168905
961,138.5839695,52.7502185
962,36.2504315,50.2502135
963,92.9172115,68.0835825
964,6.41703850000002,51.0835485
965,77.9171815,66.0835785
966,57.2504735,63.2502395
967,83.4171925,59.7502325
968,72.4171705,58.0835625
969,90.5838735,63.0835725
970,92.2505435,73.5835935
971,93.4172125,75.0835965
972,35.4170965,54.2502215
973,134.7506285,68.2502495
974,92.0838765,70.5835875
975,13.2503855000000,66.4169125
976,69.2504975,57.4168945
977,96.9172195,53.7502205
978,97.7505545,50.9168815
979,162.9173515,67.4169145
980,84.4171945,72.7502585
981,105.9172375,60.7502345
982,29.7504185,55.9168915
983,56.5838055,56.4168925
984,84.9171955,66.0835785
985,82.5838575,70.7502545
