row,x,y
103,172.5840375,-42.0833045
104,119.7505985,-21.4165965
105,146.2506515,-26.2499395
106,150.5839935,-26.0832725
107,130.4172865,-25.5832715
108,137.9173015,-27.9166095
109,152.2506635,-30.2499475
110,125.9172775,-23.0832665
111,169.7506985,-46.0833125
112,135.7506305,-13.4165805
113,175.9173775,-38.5832975
114,141.4173085,-35.0832905
115,133.4172925,-31.2499495
116,139.5839715,-25.5832715
117,135.0839625,-20.7499285
118,134.9172955,-18.5832575
119,142.9173115,-13.7499145
120,137.2506335,-24.0832685
121,139.4173045,-32.2499515
122,114.7505885,-25.0832705
123,122.7506045,-30.4166145
124,142.2506435,-17.7499225
125,134.9172955,-16.4165865
126,142.4173105,-29.4166125
127,122.7506045,-19.5832595
128,143.2506455,-18.2499235
129,125.7506105,-28.7499445
130,139.9173055,-31.0832825
131,126.9172795,-28.7499445
132,122.5839375,-22.0832645
133,146.9173195,-36.2499595
134,120.0839325,-20.9165955
135,121.4172685,-26.4166065
136,141.4173085,-24.4166025
137,137.2506335,-28.9166115
138,142.0839765,-25.5832715
139,138.2506355,-24.5832695
140,146.4173185,-20.7499285
141,138.5839695,-32.2499515
142,133.7506265,-23.4166005
143,134.4172945,-12.0832445
144,149.9173255,-30.7499485
145,148.0839885,-22.2499315
146,136.0839645,-32.5832855
147,148.5839895,-22.9165995
148,133.7506265,-26.0832725
149,175.0840425,-37.4166285
150,145.0839825,-25.9166055
151,150.0839925,-30.7499485
152,142.4173105,-37.4166285
153,132.5839575,-29.0832785
154,145.5839835,-17.7499225
155,120.0839325,-21.9165975
156,131.2506215,-28.0832765
157,114.0839205,-23.4166005
158,168.5840295,-46.4166465
159,123.9172735,-29.2499455
160,115.9172575,-33.0832865
161,146.9173195,-25.9166055
162,148.0839885,-41.7499705
163,129.0839505,-26.2499395
164,133.2506255,-21.9165975
165,128.5839495,-24.0832685
166,123.4172725,-20.9165955
167,118.2505955,-21.4165965
168,123.9172735,-20.7499285
169,120.0839325,-20.0832605
170,142.0839765,-18.4165905
171,123.4172725,-19.5832595
172,121.4172685,-22.0832645
173,136.7506325,-23.0832665
174,151.9173295,-26.0832725
175,149.2506575,-21.5832635
176,133.0839585,-24.4166025
177,131.5839555,-17.7499225
178,137.5839675,-22.2499315
179,135.4172965,-22.5832655000000
180,137.5839675,-24.2499355
181,142.9173115,-33.9166215
182,121.5839355,-19.9165935
183,150.9173275,-23.9166015
184,138.9173035,-30.2499475
185,144.0839805,-25.5832715
186,145.5839835,-23.9166015
187,142.5839775,-16.9165875
188,121.0839345,-20.7499285
189,132.0839565,-24.5832695
190,122.0839365,-31.9166175
191,144.7506485,-23.5832675
192,168.7506965,-45.0833105
193,172.5840375,-42.9166395
194,141.4173085,-38.0832965
195,120.9172675,-27.0832745
196,149.9173255,-31.0832825
197,118.5839295,-34.2499555
198,115.7505905,-28.4166105
199,128.4172825,-28.4166105
200,116.2505915,-23.0832665
201,146.0839845,-30.2499475
202,128.9172835,-18.2499235
203,137.2506335,-25.7499385
204,127.5839475,-19.0832585
205,130.5839535,-31.0832825
206,142.4173105,-23.7499345
207,146.4173185,-22.0832645
208,135.2506295,-21.2499295
209,134.9172955,-16.2499195
210,149.7506585,-23.5832675
211,134.2506275,-23.2499335
212,117.2505935,-21.5832635
213,128.4172825,-27.9166095
214,121.2506015,-28.2499435
215,132.7506245,-26.4166065
216,122.9172715,-22.5832655000000
217,168.5840295,-45.2499775
218,152.5839975,-29.7499465
219,140.5839735,-31.7499505
220,134.4172945,-18.2499235
221,146.0839845,-41.2499695
222,150.4173265,-27.2499415
223,176.0840445,-39.0832985
224,174.2507075,-35.9166255
225,134.0839605,-12.4165785000000
226,174.5840415,-39.5832995
227,142.0839765,-21.9165975
228,117.7505945,-31.5832835
229,123.4172725,-32.4166185
230,146.7506525,-37.2499615
231,124.0839405,-28.2499435
232,141.9173095,-16.2499195
233,123.5839395,-19.9165935
234,133.4172925,-13.2499135
235,127.4172805,-30.4166145
236,121.9172695,-33.4166205
237,121.4172685,-25.2499375
238,142.9173115,-24.7499365
239,115.0839225,-25.5832715
240,136.5839655,-32.4166185
241,136.5839655,-32.9166195
242,147.9173215,-26.9166075
243,143.9173135,-24.9166035
244,132.4172905,-13.0832465000000
245,150.0839925,-27.2499415
246,125.4172765,-32.2499515
247,143.4173125,-17.0832545
248,121.5839355,-32.7499525
249,138.5839695,-23.5832675
250,140.0839725,-35.4166245
251,117.4172605,-29.2499455
252,144.0839805,-19.9165935
253,136.0839645,-18.4165905
254,122.9172715,-28.9166115
255,173.5840395,-35.4166245
256,120.5839335,-28.7499445
257,145.4173165,-25.9166055
258,138.2506355,-19.4165925
259,135.2506295,-30.7499485
260,144.4173145,-20.7499285
261,134.0839605,-23.2499335
262,125.0839425,-18.4165905
263,139.0839705,-34.4166225
264,138.0839685,-31.7499505
265,138.0839685,-25.7499385
266,131.9172895,-18.4165905
267,132.0839565,-17.9165895
268,135.0839625,-29.0832785
269,131.2506215,-11.4165765
270,140.7506405,-20.9165955
271,149.7506585,-31.4166165
272,114.4172545,-28.2499435
273,131.5839555,-13.5832475000000
274,134.9172955,-20.0832605
275,120.7506005,-23.7499345
276,135.0839625,-31.9166175
277,147.5839875,-31.9166175
278,132.2506235,-27.7499425
279,136.2506315,-21.5832635
280,150.9173275,-26.0832725
281,123.2506055,-31.0832825
282,152.7506645,-27.5832755
283,143.5839795,-16.7499205
284,143.4173125,-37.2499615
285,133.7506265,-25.5832715
286,126.9172795,-20.2499275
287,142.5839775,-38.4166305
288,143.9173135,-35.2499575
289,139.2506375,-31.7499505
290,132.0839565,-13.2499135
291,126.9172795,-22.0832645
292,116.7505925,-25.7499385
293,142.9173115,-26.5832735
294,144.7506485,-34.2499555
295,119.4172645,-29.4166125
296,117.7505945,-33.5832875
297,127.5839475,-31.9166175
298,132.2506235,-14.9165835
299,138.7506365,-29.7499465
300,140.0839725,-33.2499535
301,126.5839455,-27.4166085
302,130.0839525,-25.9166055
303,146.9173195,-19.5832595
304,142.5839775,-22.7499325
305,153.4173325,-27.9166095
306,151.5839955,-24.4166025
307,144.0839805,-15.7499185
308,149.9173255,-27.4166085
309,118.5839295,-22.5832655000000
310,142.4173105,-24.4166025
311,147.0839865,-35.2499575
312,120.7506005,-31.7499505
313,117.0839265,-26.0832725
314,150.2506595,-25.9166055
315,175.7507105,-36.9166275
316,131.2506215,-21.2499295
317,119.0839305,-34.0832885
318,118.2505955,-33.2499535
319,123.2506055,-29.2499455
320,147.5839875,-20.2499275
321,131.5839555,-14.7499165000000
322,131.0839545,-26.2499395
323,148.7506565,-22.4165985
324,121.7506025,-32.7499525
325,113.4172525,-24.0832685
326,130.0839525,-27.9166095
327,117.2505935,-22.0832645
328,143.2506455,-28.4166105
329,142.0839765,-34.4166225
330,134.2506275,-25.4166045
331,137.7506345,-28.4166105
332,134.4172945,-32.5832855
333,149.0839905,-26.4166065
334,130.9172875,-19.7499265
335,149.4173245,-24.4166025
336,133.9172935,-11.7499105000000
337,143.4173125,-13.7499145
338,133.0839585,-22.5832655000000
339,147.4173205,-30.2499475
340,143.5839795,-23.4166005
341,132.4172905,-24.9166035
342,133.9172935,-24.4166025
343,132.9172915,-16.4165865
344,136.7506325,-12.4165785000000
345,153.2506655,-29.9166135
346,151.2506615,-27.7499425
347,142.5839775,-22.2499315
348,134.7506285,-23.5832675
349,151.2506615,-27.5832755
350,147.9173215,-22.4165985
351,122.0839365,-18.5832575
352,117.0839265,-28.4166105
353,150.7506605,-32.2499515
354,144.4173145,-29.7499465
355,168.9173635,-46.5833135
356,151.5839955,-32.2499515
357,141.0839745,-34.4166225
358,146.5839855,-24.4166025
359,140.4173065,-22.0832645
360,138.5839695,-26.7499405
361,149.5839915,-23.0832665
362,126.7506125,-19.7499265
363,129.9172855,-19.4165925
364,142.0839765,-16.0832525
365,152.9173315,-29.7499465
366,124.7506085,-20.9165955
367,143.5839795,-26.0832725
368,114.7505885,-24.7499365
369,132.9172915,-25.4166045
370,174.7507085,-39.5832995
371,128.9172835,-18.9165915
372,128.5839495,-29.7499465
373,116.5839255,-30.0832805
374,145.5839835,-28.9166115
375,135.5839635,-27.4166085
376,149.4173245,-31.5832835
377,122.7506045,-19.4165925
378,133.4172925,-30.0832805
379,150.2506595,-26.5832735
380,148.7506565,-20.7499285
381,131.0839545,-14.0832485
382,141.0839745,-21.5832635
383,138.0839685,-21.5832635
384,169.5840315,-45.5833115
385,119.4172645,-31.2499495
386,126.7506125,-18.0832565
387,122.4172705,-20.5832615
388,114.2505875,-23.9166015
389,123.7506065,-18.2499235
390,119.7505985,-31.5832835
391,147.7506545,-27.4166085
392,146.4173185,-34.5832895
393,138.5839695,-21.2499295
394,151.4173285,-25.5832715
395,132.9172915,-11.4165765
396,174.5840415,-39.2499655
397,147.5839875,-32.9166195
398,146.0839845,-36.9166275
399,136.0839645,-26.5832735
400,147.5839875,-30.2499475
401,141.7506425,-37.5832955
402,132.5839575,-28.5832775
403,133.7506265,-27.5832755
404,136.0839645,-21.7499305
405,141.0839745,-30.2499475
406,136.9172995,-16.4165865
407,140.5839735,-23.5832675
408,114.7505885,-22.5832655000000
409,149.9173255,-30.5832815
410,147.4173205,-19.7499265
411,116.5839255,-28.2499435
412,166.9173595,-45.9166455
413,146.7506525,-36.5832935
414,119.7505985,-27.2499415
415,133.7506265,-16.7499205
416,148.2506555,-28.7499445
417,130.2506195,-21.4165965
418,176.5840455,-40.2499675
419,117.4172605,-27.7499425
420,150.2506595,-28.5832775
421,143.4173125,-32.9166195
422,131.4172885,-25.5832715
423,133.7506265,-17.2499215
424,139.9173055,-30.2499475
425,148.7506565,-26.5832735
426,141.0839745,-36.4166265
427,136.9172995,-24.0832685
428,146.0839845,-18.7499245
429,142.5839775,-28.5832775
430,131.7506225,-12.7499125
431,120.2505995,-30.0832805
432,132.4172905,-13.7499145
433,148.0839885,-26.2499395
434,128.0839485,-21.9165975
435,134.9172955,-26.0832725
436,141.7506425,-13.5832475000000
437,136.7506325,-22.2499315
438,128.4172825,-25.9166055
439,114.4172545,-25.0832705
440,140.7506405,-19.7499265
441,136.7506325,-33.7499545
442,127.4172805,-31.0832825
443,125.7506105,-25.5832715
444,130.7506205,-24.5832695
445,116.9172595,-27.0832745
446,126.0839445,-27.0832745
447,134.7506285,-29.9166135
448,118.2505955,-26.2499395
449,144.5839815,-32.4166185
450,148.7506565,-36.4166265
451,122.5839375,-33.4166205
452,151.2506615,-28.5832775
453,130.9172875,-31.4166165
454,137.2506335,-27.7499425
455,131.9172895,-17.7499225
456,125.0839425,-17.9165895
457,120.7506005,-20.0832605
458,140.7506405,-26.7499405
459,135.9172975,-27.2499415
460,122.7506045,-25.2499375
461,140.9173075,-18.5832575
462,125.0839425,-20.9165955
463,134.9172955,-16.5832535
464,123.4172725,-29.9166135
465,129.2506175,-26.9166075
466,119.7505985,-28.4166105
467,123.5839395,-33.4166205
468,142.4173105,-36.4166265
469,152.0839965,-32.4166185
470,118.4172625,-21.4165965
471,132.7506245,-21.2499295
472,124.4172745,-16.9165875
473,126.2506115,-14.2499155000000
474,148.0839885,-19.9165935
475,146.4173185,-36.7499605
476,128.7506165,-17.2499215
477,140.5839735,-27.5832755
478,133.0839585,-21.7499305
479,151.0839945,-25.5832715
480,137.4173005,-32.5832855
481,122.0839365,-30.0832805
482,133.9172935,-26.2499395
483,147.2506535,-28.0832765
484,144.0839805,-18.5832575
485,124.2506075,-23.0832665
486,125.7506105,-27.0832745
487,117.7505945,-24.9166035
488,124.5839415,-21.7499305
489,141.4173085,-20.7499285
490,121.5839355,-33.5832875
491,144.2506475,-28.2499435
492,120.2505995,-20.7499285
493,124.9172755,-19.5832595
494,141.4173085,-26.0832725
495,137.9173015,-20.4165945
496,146.0839845,-21.9165975
497,130.2506195,-22.9165995
498,137.4173005,-23.5832675
499,145.4173165,-26.4166065
500,138.5839695,-33.7499545
501,148.2506555,-34.5832895
502,142.9173115,-30.9166155
503,149.2506575,-27.9166095
504,170.9173675,-45.2499775
505,132.5839575,-27.7499425
506,126.0839445,-20.4165945
507,125.5839435,-26.7499405
508,134.4172945,-28.7499445
509,143.7506465,-17.0832545
510,141.7506425,-26.5832735
511,136.2506315,-27.4166085
512,141.5839755,-26.4166065
513,120.4172665,-31.7499505
514,129.2506175,-24.0832685
515,121.2506015,-20.5832615
516,136.9172995,-20.4165945
517,143.0839785,-33.5832875
518,145.7506505,-41.7499705
519,128.2506155,-25.4166045
520,121.5839355,-32.0832845
521,176.7507125,-40.2499675
522,118.7505965,-30.4166145
523,130.2506195,-30.9166155
524,117.7505945,-30.0832805
525,118.5839295,-28.9166115
526,136.2506315,-30.2499475
527,168.4173625,-44.5833095
528,131.7506225,-19.0832585
529,118.9172635,-20.5832615
530,123.4172725,-30.4166145
531,120.0839325,-31.2499495
532,139.5839715,-23.4166005
533,122.9172715,-16.9165875
534,143.5839795,-33.4166205
535,133.0839585,-25.5832715
536,117.7505945,-25.9166055
537,133.5839595,-21.4165965
538,172.0840365,-43.2499735
539,125.5839435,-31.4166165
540,131.4172885,-19.4165925
541,125.4172765,-15.0832505
542,119.5839315,-24.2499355
543,123.7506065,-29.7499465
544,115.0839225,-24.2499355
545,126.7506125,-16.0832525
546,147.4173205,-21.2499295
547,124.7506085,-24.0832685
548,136.7506325,-28.9166115
549,120.9172675,-22.2499315
550,141.4173085,-20.4165945
551,143.9173135,-20.4165945
552,135.2506295,-22.2499315
553,140.4173065,-28.9166115
554,144.5839815,-30.5832815
555,131.0839545,-25.0832705
556,141.5839755,-16.9165875
557,125.4172765,-25.4166045
558,126.0839445,-28.7499445
559,145.5839835,-37.0832945
560,129.7506185,-28.7499445
561,132.7506245,-30.9166155
562,140.9173075,-34.7499565
563,136.0839645,-33.0832865
564,115.4172565,-24.4166025
565,143.0839785,-33.2499535
566,145.0839825,-20.0832605
567,129.2506175,-19.5832595
568,169.7506985,-43.5833075
569,118.0839285,-32.0832845
570,116.0839245,-26.2499395
571,138.5839695,-32.4166185
572,147.0839865,-28.5832775
573,137.9173015,-20.2499275
574,168.7506965,-44.0833085
575,125.0839425,-24.2499355
576,119.2505975,-32.7499525
577,146.2506515,-43.2499735
578,122.7506045,-32.9166195
579,134.7506285,-15.5832515
580,118.4172625,-27.7499425
581,117.7505945,-32.9166195
582,148.0839885,-23.9166015
583,136.9172995,-21.9165975
584,128.4172825,-30.7499485
585,148.9173235,-21.2499295
586,146.9173195,-37.5832955
587,137.0839665,-23.9166015
588,136.2506315,-18.5832575
589,130.5839535,-19.9165935
590,123.7506065,-25.7499385
591,140.7506405,-20.2499275
592,152.5839975,-30.5832815
593,117.9172615,-33.5832875
594,123.2506055,-21.5832635
595,127.5839475,-22.0832645
596,127.4172805,-26.7499405
597,147.2506535,-35.4166245
598,117.7505945,-28.0832765
599,123.7506065,-27.5832755
600,141.2506415,-30.7499485
601,128.9172835,-29.0832785
602,141.7506425,-35.7499585
603,149.2506575,-33.2499535
604,146.7506525,-31.7499505
605,142.0839765,-27.5832755
606,138.2506355,-28.9166115
607,116.5839255,-22.5832655000000
608,137.2506335,-16.9165875
609,134.9172955,-31.0832825
610,115.9172575,-32.4166185
611,122.7506045,-26.9166075
612,132.4172905,-20.5832615
613,119.9172655,-29.7499465
614,121.7506025,-30.2499475
615,132.9172915,-27.4166085
616,130.2506195,-24.7499365
617,137.9173015,-25.9166055
618,142.5839775,-36.9166275
619,135.0839625,-29.5832795
620,127.2506135,-23.2499335
621,130.0839525,-28.5832775
622,128.7506165,-20.5832615
623,130.2506195,-23.4166005
624,169.4173645,-44.0833085
625,126.0839445,-19.9165935
626,121.4172685,-30.0832805
627,145.0839825,-30.7499485
628,122.5839375,-17.2499215
629,114.5839215,-27.4166085
630,127.2506135,-17.7499225
631,145.0839825,-34.2499555
632,176.4173785,-40.5833015
633,140.7506405,-21.9165975
634,121.2506015,-27.4166085
635,122.7506045,-30.7499485
636,144.0839805,-36.0832925
637,125.0839425,-26.9166075
638,128.7506165,-19.9165935
639,139.2506375,-35.0832905
640,127.0839465,-18.0832565
641,141.7506425,-19.4165925
642,125.9172775,-30.4166145
643,132.0839565,-12.4165785000000
644,149.4173245,-29.2499455
645,141.9173095,-24.9166035
646,135.0839625,-26.4166065
647,120.2505995,-32.4166185
648,133.7506265,-12.7499125
649,114.9172555,-24.7499365
650,133.2506255,-25.7499385
651,126.9172795,-16.4165865
652,138.2506355,-33.5832875
653,119.9172655,-31.5832835
654,136.9172995,-18.2499235
655,122.9172715,-25.2499375
656,176.9173795,-39.5832995
657,124.5839415,-26.2499395
658,129.0839505,-24.2499355
659,127.5839475,-25.2499375
660,169.9173655,-45.9166455
661,123.0839385,-31.9166175
662,139.2506375,-16.5832535
663,135.2506295,-24.9166035
664,126.4172785,-24.2499355
665,121.0839345,-31.0832825
666,126.5839455,-29.2499455
667,132.0839565,-14.7499165000000
668,140.4173065,-29.5832795
669,147.5839875,-34.2499555
670,151.5839955,-28.7499445
671,142.0839765,-38.2499635
672,174.0840405,-35.4166245
673,148.2506555,-37.2499615
674,126.7506125,-22.2499315
675,146.2506515,-19.7499265
676,146.7506525,-43.4166405
677,145.0839825,-18.7499245
678,141.5839755,-33.2499535
679,149.4173245,-32.5832855
680,116.5839255,-34.7499565
681,120.5839335,-32.7499525
682,133.9172935,-25.4166045
683,150.9173275,-24.2499355
684,132.5839575,-20.7499285
685,147.0839865,-35.0832905
686,147.5839875,-26.4166065
687,121.2506015,-28.5832775
688,123.2506055,-24.7499365
689,177.5840475,-38.0832965
690,132.5839575,-21.5832635
691,128.9172835,-17.7499225
692,123.7506065,-28.5832775
693,138.9173035,-22.9165995
694,149.9173255,-32.9166195
695,147.5839875,-30.5832815
696,167.4173605,-45.4166445
697,129.9172855,-13.5832475000000
698,145.2506495,-33.5832875
699,139.0839705,-24.4166025
700,143.0839785,-12.9165795000000
701,131.0839545,-13.2499135
702,147.9173215,-35.5832915
703,142.2506435,-13.0832465000000
704,132.9172915,-18.9165915
705,140.2506395,-28.5832775
706,151.2506615,-32.7499525
707,126.7506125,-27.0832745
708,117.0839265,-24.4166025
709,131.4172885,-22.5832655000000
710,145.5839835,-17.9165895
711,125.5839435,-29.2499455
712,150.0839925,-30.4166145
713,127.5839475,-24.2499355
714,124.9172755,-28.9166115
715,117.5839275,-30.9166155
716,147.5839875,-22.4165985
717,120.7506005,-30.9166155
718,146.9173195,-26.9166075
719,119.5839315,-30.9166155
720,143.7506465,-14.9165835
721,117.9172615,-33.9166215
722,145.5839835,-32.5832855
723,125.5839435,-19.0832585
724,132.5839575,-31.2499495
725,137.7506345,-19.0832585
726,127.4172805,-24.7499365
727,140.5839735,-25.5832715
728,140.2506395,-26.5832735
729,119.2505975,-26.9166075
730,116.0839245,-25.0832705
731,141.2506415,-18.2499235
732,146.7506525,-21.2499295
733,135.0839625,-17.0832545
734,146.0839845,-29.0832785
735,136.4172985,-27.5832755
736,137.9173015,-30.4166145
737,133.9172935,-28.9166115
738,133.2506255,-30.7499485
739,131.4172885,-13.0832465000000
740,170.9173675,-45.0833105
741,134.9172955,-18.4165905
742,145.7506505,-35.2499575
743,133.9172935,-12.2499115
744,150.0839925,-36.2499595
745,120.5839335,-32.4166185
746,128.9172835,-23.5832675
747,126.2506115,-32.0832845
748,143.0839785,-16.7499205
749,126.5839455,-17.2499215
750,138.4173025,-30.2499475
751,133.4172925,-29.2499455
752,120.2505995,-30.4166145
753,141.5839755,-15.5832515
754,134.5839615,-14.7499165000000
755,123.9172735,-33.2499535
756,130.0839525,-30.7499485
757,141.9173095,-25.5832715
758,122.2506035,-32.2499515
759,144.9173155,-16.5832535
760,141.7506425,-23.0832665
761,173.7507065,-35.9166255
762,118.0839285,-23.5832675
763,150.4173265,-22.5832655000000
764,139.2506375,-34.4166225
765,118.7505965,-32.2499515
766,136.5839655,-16.9165875
767,142.2506435,-23.9166015
768,115.9172575,-32.5832855
769,130.2506195,-27.9166095
770,126.4172785,-21.5832635
771,135.7506305,-22.9165995
772,115.0839225,-26.0832725
773,131.4172885,-13.9165815
774,127.4172805,-18.9165915
775,122.4172705,-24.4166025
776,149.2506575,-32.0832845
777,148.2506555,-36.7499605
778,141.9173095,-35.2499575
779,140.0839725,-17.9165895
780,132.5839575,-19.4165925
781,137.2506335,-30.7499485
782,122.2506035,-23.4166005
783,144.7506485,-30.4166145
784,134.9172955,-13.9165815
785,145.4173165,-34.9166235
786,145.5839835,-17.2499215
787,134.9172955,-24.7499365
788,145.2506495,-21.4165965
789,173.9173735,-35.9166255
790,136.2506315,-21.0832625
791,128.2506155,-20.9165955
792,133.9172935,-12.0832445
793,150.2506595,-35.2499575
794,146.9173195,-23.9166015
795,150.0839925,-31.0832825
796,171.0840345,-43.4166405
797,123.5839395,-29.7499465
798,142.2506435,-15.9165855
799,142.4173105,-37.0832945
800,135.9172975,-24.7499365
801,137.7506345,-21.4165965
802,132.2506235,-25.0832705
803,144.7506485,-31.7499505
804,174.9173755,-39.2499655
805,142.9173115,-14.5832495
806,143.4173125,-23.9166015
807,148.7506565,-36.5832935
808,147.0839865,-21.2499295
809,133.9172935,-15.7499185
810,147.4173205,-34.4166225
811,126.2506115,-27.0832745
812,148.4173225,-32.0832845
813,139.5839715,-34.7499565
814,119.5839315,-32.2499515
815,116.4172585,-33.4166205
816,116.7505925,-26.5832735
817,135.5839635,-31.5832835
818,170.4173665,-45.4166445
819,143.5839795,-27.4166085
820,123.5839395,-22.5832655000000
821,118.7505965,-28.0832765
822,138.9173035,-32.5832855
823,137.9173015,-33.2499535
824,136.0839645,-29.4166125
825,130.7506205,-28.5832775
826,142.2506435,-31.9166175
827,144.4173145,-28.0832765
828,120.4172665,-32.9166195
829,144.7506485,-14.5832495
830,175.5840435,-39.4166325
831,141.9173095,-21.7499305
832,116.5839255,-29.4166125
833,138.9173035,-30.5832815
834,119.2505975,-29.9166135
835,173.4173725,-35.2499575
836,114.5839215,-27.7499425
837,127.9172815,-17.7499225
838,148.4173225,-30.0832805
839,152.2506635,-26.0832725
840,116.7505925,-32.9166195
841,152.5839975,-26.4166065
842,147.0839865,-33.0832865
843,149.2506575,-37.7499625
844,147.2506535,-19.7499265
845,128.5839495,-23.7499345
846,122.7506045,-18.2499235
847,134.7506285,-33.2499535
848,148.2506555,-33.9166215
849,145.9173175,-21.5832635
850,118.5839295,-31.5832835
851,137.4173005,-35.7499585
852,144.9173155,-33.7499545
853,146.7506525,-34.5832895
854,131.4172885,-28.7499445
855,122.9172715,-29.4166125
856,131.7506225,-29.7499465
857,138.0839685,-17.9165895
858,172.5840375,-41.0833025
859,147.5839875,-21.5832635
860,126.0839445,-16.0832525
861,148.0839885,-24.5832695
862,123.9172735,-25.7499385
863,146.4173185,-28.9166115
864,127.9172815,-15.2499175
865,138.7506365,-21.7499305
866,142.2506435,-32.4166185
867,149.4173245,-24.9166035
868,125.4172765,-28.4166105
869,121.4172685,-30.4166145
870,116.9172595,-22.0832645
871,125.4172765,-19.9165935
872,132.0839565,-27.7499425
873,118.9172635,-24.2499355
874,126.4172785,-29.9166135
875,146.2506515,-36.5832935
876,130.4172865,-20.0832605
877,137.4173005,-21.7499305
878,140.0839725,-27.0832745
879,142.0839765,-31.7499505
880,145.2506495,-22.7499325
881,131.2506215,-25.2499375
882,140.9173075,-24.2499355
883,129.2506175,-30.5832815
884,148.4173225,-35.4166245
885,123.0839385,-20.5832615
886,120.5839335,-26.7499405
887,145.9173175,-30.4166145
888,138.7506365,-29.5832795
889,127.2506135,-21.0832625
890,149.9173255,-29.2499455
891,122.2506035,-29.0832785
892,138.4173025,-33.5832875
893,149.2506575,-21.4165965
894,132.4172905,-24.5832695
895,141.9173095,-28.9166115
896,141.5839755,-27.2499415
897,142.7506445,-28.2499435
898,147.4173205,-33.7499545
899,116.0839245,-27.4166085
900,119.9172655,-22.5832655000000
901,146.9173195,-35.5832915
902,122.5839375,-26.9166075
903,130.0839525,-24.9166035
904,130.7506205,-26.0832725
905,133.5839595,-19.0832585
906,148.2506555,-26.0832725
907,145.2506495,-15.9165855
908,141.5839755,-19.9165935
909,133.5839595,-14.2499155000000
910,133.4172925,-19.9165935
911,122.9172715,-29.2499455
912,133.4172925,-28.2499435
913,137.5839675,-28.9166115
914,145.5839835,-25.0832705
915,150.4173265,-35.4166245
916,121.7506025,-27.0832745
917,152.4173305,-31.7499505
918,121.0839345,-24.0832685
919,126.4172785,-25.4166045
920,121.7506025,-21.2499295
921,141.5839755,-14.5832495
922,150.7506605,-28.0832765
923,141.2506415,-35.4166245
924,136.4172985,-22.5832655000000
925,130.4172865,-22.2499315
926,130.4172865,-28.4166105
927,138.4173025,-18.2499235
928,127.4172805,-25.9166055
