,x,y
145,-98.4165045,72.0835905
146,-123.9165555,59.4168985
147,-94.5831635,52.7502185
148,-84.0831425,54.5835555
149,-74.4164565,61.4169025
150,-42.2497255,64.7502425
151,-115.0832045,72.7502585
152,-53.7497485,76.9169335
153,-109.5831935,31.9168435
154,-38.7497185,78.9169375
155,-102.9165135,52.0835505
156,-30.2497015,79.0836045
157,-105.0831845,40.7501945
158,-32.2497055,80.0836065
159,-107.0831885,57.0835605
160,-79.9164675,46.5835395
161,-127.0832285,56.4168925
162,-132.2499055,62.2502375
163,-105.7498525,45.9168715
164,-119.5832135,66.5835795
165,-73.4164545,53.5835535
166,-39.7497205,66.0835785
167,-77.2497955,42.4168645
168,-94.7498305,64.4169085
169,-49.0830725,80.4169405
170,-97.9165035,27.4168345
171,-126.0832265,56.7502265
172,-23.5830215,75.2502635
173,-62.5830995,52.2502175
174,-76.7497945,39.7501925
175,-46.9164015,78.7502705
176,-53.9164155,74.4169285
177,-84.0831425,81.4169425
178,-109.4165265,70.0835865
179,-100.7498425,42.9168655
180,-157.9166235,67.4169145
181,-112.9165335,66.0835785
182,-68.4164445,54.0835545
183,-86.0831465,40.5835275
184,-105.4165185,56.7502265
185,-79.4164665,47.5835415
186,-99.5831735,51.4168825
187,-119.7498805,49.0835445
188,-103.5831815,54.0835545
189,-73.7497885,67.9169155
190,-125.5832255,59.7502325
191,-51.2497435,78.0836025
192,-86.7498145,77.5836015
193,-20.0830145,75.7502645
194,-108.4165245,60.4169005
195,-63.5831015,49.4168785
196,-102.0831785,58.0835625
197,-122.5832195,55.7502245
198,-111.7498645,44.0835345
199,-64.2497695,80.0836065
200,-99.9165075,48.0835425
201,-109.9165275,76.2502655
202,-98.2498375,39.4168585
203,-100.2498415,61.0835685
204,-108.4165245,42.0835305
205,-122.4165525,55.0835565
206,-15.7496725000000,81.7502765
207,-65.9164395,44.0835345
208,-64.9164375,59.0835645
209,-83.2498075,33.2501795
210,-104.4165165,53.4168865
211,-44.5830635,62.4169045
212,-88.5831515,47.9168755
213,-90.5831555,34.7501825
214,-97.2498355,72.5835915
215,-46.4164005,76.5835995
216,-83.0831405,72.5835915
217,-99.2498395,65.5835775
218,-28.7496985,81.2502755
219,-115.0832045,39.4168585
220,-69.7497805,45.4168705
221,-17.2496755,80.4169405
222,-45.5830655,76.4169325
223,-80.4164685,75.0835965
224,-36.4163805,75.2502635
225,-30.9163695,70.5835875
226,-101.4165105,45.9168715
227,-85.0831445,43.9168675
228,-51.0830765,72.9169255
229,-92.5831595,73.4169265
230,-111.7498645,51.4168825
231,-34.7497105,67.2502475
232,-80.0831345,70.9169215
233,-40.7497225,76.0835985
234,-142.9165935,68.0835825
235,-113.0832005,62.9169055
236,-70.0831145,67.4169145
237,-94.5831635,40.2501935
238,-38.4163845,71.4169225
239,-100.0831745,37.9168555
240,-13.9163355000000,81.2502755
241,-64.5831035,79.0836045
242,-102.7498465,65.4169105
243,-70.4164485,63.0835725
244,-70.2497815,56.0835585
245,-106.0831865,48.0835425
246,-116.5832075,56.7502265
247,-114.7498705,34.4168485
248,-40.5830555,63.7502405
249,-158.5832915,66.9169135
250,-100.5831755,41.7501965
251,-158.2499575,66.4169125
252,-166.0833065,65.7502445
253,-94.9164975,48.0835425
254,-158.7499585,69.7502525
255,-110.9165295,71.5835895
256,-82.9164735,79.0836045
257,-68.9164455,77.5836015
258,-49.5830735,74.2502615
259,-107.5831895,62.7502385
260,-98.0831705,67.5835815
261,-92.2498255,49.2502115
262,-75.2497915,47.4168745
263,-155.4166185,63.2502395
264,-120.7498825,51.7502165
265,-74.4164565,71.0835885
266,-103.9165155,51.9168835
267,-111.7498645,33.7501805
268,-111.9165315,77.9169355
269,-80.4164685,45.5835375
270,-88.4164845,66.9169135
271,-89.2498195,54.2502215
272,-47.2497355,81.7502765
273,-160.7499625,63.2502395
274,-95.5831655,42.2501975
275,-37.4163825,76.9169335
276,-118.9165455,57.4168945
277,-28.5830315,80.2502735
278,-84.0831425,32.0835105
279,-147.0832685,66.2502455
280,-157.7499565,58.7502305
281,-116.2498735,59.5835655
282,-114.9165375,43.9168675
283,-89.7498205,67.7502485
284,-128.0832305,70.0835865
285,-127.2498955,65.5835775
286,-83.2498075,42.7501985
287,-30.4163685,79.5836055
288,-49.4164065,70.2502535
289,-48.2497375,61.4169025
290,-100.4165085,67.0835805
291,-80.4164685,25.7501645
292,-119.0832125,56.7502265
293,-153.5832815,63.0835725
294,-74.5831235,42.9168655
295,-75.0831245,47.9168755
296,-126.0832265,52.4168845
297,-106.2498535,50.9168815
298,-114.4165365,44.9168695
299,-71.2497835,68.5835835
300,-103.4165145,33.0835125
301,-100.5831755,36.2501855
302,-45.7497325,77.0836005
303,-48.2497375,63.0835725
304,-76.0831265,44.7502025
305,-123.0832205,41.7501965
306,-80.4164685,37.0835205
307,-151.7499445,64.0835745
308,-123.9165555,54.5835555
309,-79.0831325,41.0835285
310,-75.4164585,62.2502375
311,-83.9164755,67.4169145
312,-70.9164495,51.7502165
313,-100.9165095,61.4169025
314,-26.0830265,71.7502565
315,-127.9165635,66.0835785
316,-67.9164435,62.9169055
317,-77.2497955,45.7502045
318,-128.2498975,68.9169175
319,-94.9164975,54.5835555
320,-72.0831185,80.4169405
321,-88.2498175,51.2502155
322,-42.9163935,76.0835985
323,-113.0832005,72.0835905
324,-89.9164875,50.5835475
325,-125.7498925,60.9169015
326,-97.7498365,38.7501905
327,-121.5832175,68.2502495
328,-99.0831725,73.0835925
329,-108.5831915,53.2502195
330,-121.0832165,42.2501975
331,-73.9164555,61.4169025
332,-82.4164725,46.9168735
333,-44.9163975,62.7502385
334,-115.9165395,70.0835865
335,-87.0831485,32.9168455
336,-114.7498705,72.2502575
337,-81.0831365,32.0835105
338,-88.5831515,37.9168555
339,-40.2497215,69.5835855
340,-39.4163865,72.5835915
341,-85.2498115,41.5835295
342,-103.9165155,63.5835735
343,-119.5832135,58.5835635
344,-86.4164805,35.0835165
345,-122.7498865,39.5835255
346,-122.7498865,71.9169235
347,-117.4165425,66.7502465
348,-120.4165485,58.9168975
349,-32.9163735,75.2502635
350,-142.9165935,67.0835805
351,-40.2497215,72.9169255
352,-75.4164585,58.4168965
353,-76.4164605,72.9169255
354,-76.0831265,50.2502135
355,-128.7498985,64.5835755
356,-89.0831525,53.4168865
357,-91.0831565,54.4168885
358,-34.5830435,81.0836085
359,-66.4164405,82.2502775
360,-157.9166235,62.9169055
361,-109.2498595,52.4168845
362,-77.7497965,73.5835935
363,-99.9165075,42.2501975
364,-61.7497645,50.9168815
365,-73.2497875,69.9169195
366,-116.4165405,61.0835685
367,-89.7498205,30.4168405
368,-91.9164915,41.4168625
369,-74.2497895,44.5835355
370,-91.7498245,31.2501755
371,-93.4164945,51.9168835
372,-82.9164735,51.4168825
373,-34.0830425,73.2502595
374,-105.0831845,36.9168535
375,-42.9163935,70.0835865
376,-40.9163895,72.5835915
377,-108.4165245,45.9168715
378,-70.9164495,66.0835785
379,-128.9165655,54.5835555
380,-100.2498415,42.5835315
381,-76.7497945,38.7501905
382,-48.0830705,77.7502685
383,-28.0830305,73.2502595
384,-88.9164855,31.7501765
385,-110.7498625,67.0835805
386,-135.0832445,62.4169045
387,-85.2498115,64.7502425
388,-115.9165395,36.2501855
389,-103.5831815,62.7502385
390,-91.4164905,43.7502005
391,-106.2498535,63.4169065
392,-76.5831275,81.4169425
393,-101.7498445,33.9168475
394,-41.0830565,65.9169115
395,-107.0831885,58.4168965
396,-121.5832175,65.7502445
397,-102.5831795,52.7502185
398,-98.4165045,29.9168395
399,-82.7498065,29.0835045
400,-110.0831945,31.9168435
401,-132.2499055,60.5835675
402,-84.0831425,33.0835125
403,-101.7498445,65.0835765
404,-84.2498095,46.5835395
405,-44.5830635,75.2502635
406,-121.5832175,37.9168555
407,-119.0832125,49.4168785
408,-24.7496905,69.4169185
409,-97.4165025,78.0836025
410,-165.7499725,65.7502445
411,-121.7498845,42.9168655
412,-106.7498545,63.5835735
413,-73.4164545,69.4169185
414,-101.7498445,43.5835335
415,-89.2498195,43.9168675
416,-94.0831625,64.2502415
417,-148.7499385,65.2502435
418,-110.4165285,40.4168605
419,-77.4164625,71.4169225
420,-79.7498005,34.2501815
421,-117.0832085,45.9168715
422,-106.2498535,72.0835905
423,-106.2498535,51.5835495
424,-60.7497625,55.5835575
425,-85.0831445,36.7501865
426,-25.5830255,69.9169195
427,-101.2498435,34.4168485
428,-143.4165945,60.9169015
429,-83.0831405,53.0835525
430,-80.7498025,40.9168615
431,-109.0831925,49.2502115
432,-92.7498265,66.7502465
433,-108.0831905,58.5835635
434,-79.7498005,73.4169265
435,-55.2497515,79.9169395
436,-120.9165495,36.2501855
437,-111.9165315,37.5835215
438,-112.4165325,46.0835385
439,-107.2498555,35.7501845
440,-116.2498735,57.5835615
441,-83.2498075,79.9169395
442,-154.0832825,67.2502475
443,-47.4164025,79.7502725
444,-28.7496985,71.2502555
445,-119.9165475,52.4168845
446,-83.2498075,67.7502485
447,-62.7497665,55.0835565
448,-131.7499045,52.9168855
449,-43.7497285,76.5835995
450,-100.4165085,54.0835545
451,-77.7497965,46.9168735
452,-112.2498655,52.4168845
453,-39.2497195,74.0835945
454,-104.2498495,50.9168815
455,-24.4163565,76.5835995
456,-87.7498165,66.2502455
457,-85.2498115,44.4168685
458,-109.9165275,70.7502545
459,-55.0830845,75.4169305
460,-84.5831435,30.9168415
461,-96.9165015,57.4168945
462,-28.4163645,79.0836045
463,-85.0831445,82.4169445
464,-33.9163755,68.5835835
465,-143.4165945,65.7502445
466,-68.5831115,49.9168795
467,-113.5832015,62.4169045
468,-105.2498515,45.7502045
469,-58.9164255,81.5836095
470,-106.7498545,52.9168855
471,-110.2498615,53.7502205
472,-115.7498725,56.2502255
473,-96.5831675,78.2502695
474,-72.5831195,80.4169405
475,-84.9164775,68.5835835
476,-110.5831955,55.5835575
477,-44.7497305,68.0835825
478,-72.5831195,60.5835675
479,-18.7496785,80.2502735
480,-104.5831835,49.2502115
481,-153.9166155,58.9168975
482,-82.7498065,51.9168835
483,-120.7498825,46.7502065
484,-82.2498055,66.9169135
485,-127.9165635,62.0835705
486,-108.9165255,51.7502165
487,-131.9165715,65.7502445
488,-151.7499445,68.9169175
489,-28.5830315,83.0836125
490,-87.0831485,51.0835485
491,-86.4164805,80.0836065
492,-41.0830565,74.7502625
493,-119.4165465,53.2502195
494,-92.5831595,55.7502245
495,-116.7498745,51.4168825
496,-103.7498485,69.0835845
497,-45.5830655,69.0835845
498,-33.2497075,73.7502605
499,-102.7498465,66.4169125
500,-80.4164685,41.4168625
501,-59.5830935,79.2502715
502,-49.7497405,82.4169445
503,-99.9165075,66.7502465
504,-118.4165445,49.4168785
505,-144.9165975,69.0835845
506,-128.7498985,53.2502195
507,-43.5830615,67.5835815
508,-116.9165415,56.9168935
509,-93.5831615,34.4168485
510,-44.2497295,62.5835715
511,-69.7497805,45.2502035
512,-86.4164805,30.7501745
513,-154.7499505,68.9169175
514,-144.4165965,69.4169185
515,-118.5832115,51.9168835
516,-57.9164235,48.4168765
517,-78.5831315,42.4168645
518,-119.2498795,44.7502025
519,-157.7499565,60.0835665
520,-73.7497885,80.7502745
521,-29.4163665,82.2502775
522,-93.5831615,62.5835715
523,-72.7497865,70.5835875
524,-122.2498855,66.7502465
525,-43.0830605,71.9169235
526,-165.9166395,65.2502435
527,-88.7498185,45.2502035
528,-140.5832555,68.0835825
529,-62.7497665,57.9168955
530,-35.9163795,66.9169135
531,-113.0832005,32.0835105
532,-133.7499085,60.4169005
533,-72.7497865,61.5835695
534,-109.7498605,35.4168505
535,-83.2498075,43.0835325
536,-104.4165165,43.2501995
537,-125.9165595,68.5835835
538,-100.4165085,70.5835875
539,-143.4165945,67.7502485
540,-63.2497675,57.0835605
541,-83.4164745,82.0836105
542,-90.7498225,47.0835405
543,-24.5830235,78.2502695
544,-53.0830805,71.5835895
545,-30.0830345,68.2502495
546,-71.7497845,82.9169455
547,-40.7497225,72.0835905
548,-111.9165315,36.7501865
549,-81.2498035,42.0835305
550,-121.2498835,59.4168985
551,-32.9163735,74.7502625
552,-158.2499575,57.0835605
553,-65.4164385,54.9168895
554,-122.7498865,55.2502235
555,-24.5830235,70.0835865
556,-80.2498015,44.0835345
557,-30.5830355,83.2502795
558,-128.7498985,54.9168895
559,-66.7497745,78.4169365
560,-109.2498595,36.4168525
561,-27.5830295,71.9169235
562,-155.5832855,64.7502425
563,-114.5832035,67.4169145
564,-125.0832245,62.2502375
565,-118.4165445,58.2502295
566,-70.5831155,81.2502755
567,-121.7498845,36.5835195
568,-74.0831225,62.0835705
569,-31.2497035,74.0835945
570,-31.0830365,71.4169225
571,-38.7497185,67.2502475
572,-113.9165355,42.7501985
573,-95.7498325,31.7501765
574,-99.0831725,46.0835385
575,-91.4164905,51.5835495
576,-88.2498175,31.5835095
577,-46.9164015,65.7502445
578,-71.4164505,68.2502495
579,-119.7498805,38.9168575
580,-31.7497045,75.9169315
581,-85.7498125,49.4168785
582,-97.2498355,67.0835805
583,-164.2499695,62.0835705
584,-28.7496985,80.5836075
585,-76.5831275,35.9168515
586,-25.7496925,80.2502735
587,-82.2498055,48.7502105
588,-47.5830695,66.0835785
589,-144.2499295,61.7502365
590,-132.2499055,56.7502265
591,-98.5831715,47.4168745
592,-125.7498925,68.7502505
593,-86.5831475,66.9169135
594,-137.2499155,62.2502375
595,-133.4165745,67.2502475
596,-120.0832145,36.2501855
597,-97.4165025,53.5835535
598,-74.5831235,61.4169025
599,-122.9165535,50.5835475
600,-83.0831405,40.9168615
601,-51.0830765,75.4169305
602,-51.5830775,66.0835785
603,-113.5832015,63.5835735
604,-119.5832135,60.5835675
605,-41.2497235,72.9169255
606,-99.9165075,66.5835795
607,-124.9165575,52.9168855
608,-38.4163845,78.9169375
609,-122.0832185,66.7502465
610,-78.0831305,80.0836065
611,-91.2498235,67.0835805
612,-78.4164645,50.7502145
613,-93.0831605,63.7502405
614,-109.2498595,58.5835635
615,-110.9165295,31.7501765
616,-112.9165335,64.4169085
617,-110.2498615,71.2502555
618,-87.2498155,36.2501855
619,-120.4165485,61.0835685
620,-91.7498245,67.4169145
621,-81.2498035,43.7502005
622,-142.0832585,68.0835825
623,-93.2498275,53.5835535
624,-132.2499055,57.0835605
625,-45.0830645,76.4169325
626,-130.5832355,65.5835775
627,-104.4165165,61.7502365
628,-96.9165015,28.5835035
629,-95.0831645,66.9169135
630,-69.4164465,56.7502265
631,-40.2497215,79.0836045
632,-154.7499505,67.9169155
633,-52.7497465,78.4169365
634,-138.4165845,65.2502435
635,-155.9166195,64.9169095
636,-45.4163985,71.7502565
637,-123.2498875,45.5835375
638,-105.5831855,49.2502115
639,-72.5831195,46.5835395
640,-115.4165385,63.2502395
641,-74.5831235,69.0835845
642,-149.5832735,65.9169115
643,-121.0832165,53.9168875
644,-106.0831865,64.4169085
645,-130.0832345,59.9168995
646,-108.0831905,45.5835375
647,-32.5830395,73.2502595
648,-115.9165395,49.4168785
649,-57.5830895,75.7502645
650,-117.9165435,60.4169005
651,-130.2499015,63.2502395
652,-50.2497415,63.2502395
653,-68.9164455,66.5835795
654,-151.7499445,66.0835785
655,-95.7498325,38.0835225
656,-96.7498345,61.9169035
657,-105.4165185,69.7502525
658,-88.9164855,81.9169435
659,-150.9166095,59.2502315
660,-98.2498375,37.4168545
661,-132.9165735,61.4169025
662,-116.7498745,65.4169105
663,-115.9165395,56.4168925
664,-85.0831445,65.2502435
665,-45.5830655,60.5835675
666,-100.4165085,52.2502175
667,-104.0831825,59.5835655
668,-61.2497635,52.0835505
669,-52.5830795,72.7502585
670,-116.2498735,58.7502305
671,-128.7498985,55.7502245
672,-47.5830695,75.7502645
673,-122.5832195,53.4168865
674,-71.2497835,47.5835415
675,-75.0831245,56.5835595
676,-66.4164405,77.7502685
677,-48.7497385,66.0835785
678,-86.4164805,71.9169235
679,-141.5832575,65.5835775
680,-152.9166135,63.4169065
681,-89.0831525,79.4169385
682,-83.5831415,48.0835425
683,-108.0831905,42.4168645
684,-94.0831625,56.2502255
685,-165.5833055,65.2502435
686,-111.4165305,67.5835815
687,-119.0832125,57.5835615
688,-92.4164925,78.7502705
689,-108.0831905,62.4169045
690,-103.9165155,61.0835685
691,-85.0831445,49.0835445
692,-100.2498415,60.7502345
693,-91.5831575,37.5835215
694,-128.0832305,69.9169195
695,-73.0831205,59.5835655
696,-89.5831535,80.4169405
697,-81.0831365,79.4169385
698,-156.5832875,68.2502495
699,-94.7498305,43.2501995
700,-104.5831835,69.4169185
701,-63.9164355,56.9168935
702,-103.9165155,65.2502435
703,-94.0831625,35.9168515
704,-84.2498095,69.0835845
705,-104.5831835,40.2501935
706,-77.9164635,73.2502595
707,-86.0831465,50.9168815
708,-44.5830635,67.5835815
709,-91.4164905,37.7501885
710,-63.4164345,58.7502305
711,-95.0831645,41.7501965
712,-102.2498455,38.9168575
713,-112.5831995,32.9168455
714,-104.5831835,42.0835305
715,-94.2498295,31.5835095
716,-150.2499415,61.9169035
717,-100.2498415,56.7502265
718,-76.0831265,36.4168525
719,-85.0831445,76.4169325
720,-20.0830145,77.9169355
721,-148.0832705,61.0835685
722,-74.5831235,45.2502035
723,-76.2497935,72.2502575
724,-104.5831835,31.9168435
725,-96.5831675,29.5835055
726,-98.2498375,72.0835905
727,-23.083020500,75.0835965
728,-139.0832525,65.5835775
729,-119.7498805,56.2502255
730,-56.9164215,49.7502125
731,-87.4164825,72.2502575
732,-52.2497455,72.0835905
733,-97.4165025,72.4169245
734,-93.5831615,54.9168895
735,-157.4166225,70.9169215
736,-84.2498095,39.9168595
737,-33.9163755,69.9169195
738,-94.5831635,48.4168765
739,-118.4165445,38.7501905
740,-71.0831165,51.2502155
741,-65.9164395,54.9168895
742,-90.5831555,76.2502655
743,-86.2498135,49.9168795
744,-50.5830755,81.7502765
745,-87.7498165,43.2501995
746,-102.7498465,64.5835755
747,-116.9165415,36.0835185
748,-32.2497055,74.4169285
749,-65.7497725,56.0835585
750,-48.5830715,70.0835865
751,-114.9165375,42.2501975
752,-136.2499135,65.5835775
753,-46.9164015,68.7502505
754,-74.2497895,61.5835695
755,-119.2498795,45.9168715
756,-71.9164515,61.4169025
757,-111.4165305,71.4169225
758,-56.2497535,74.0835945
759,-77.0831285,51.4168825
760,-97.2498355,55.5835575
761,-115.0832045,38.9168575
762,-106.0831865,31.7501765
763,-38.0830505,66.9169135
764,-151.0832765,69.9169195
765,-96.2498335,34.5835155
766,-124.9165575,66.7502465
767,-127.9165635,59.2502315
768,-99.7498405,67.2502475
769,-64.4164365,45.5835375
770,-72.2497855,80.4169405
771,-93.2498275,31.7501765
772,-83.4164745,33.2501795
773,-77.4164625,46.0835385
774,-118.5832115,66.5835795
775,-91.4164905,51.0835485
776,-164.2499695,60.4169005
777,-27.4163625,70.5835875
778,-128.5832315,61.2502355
779,-64.4164365,65.7502445
780,-118.5832115,44.0835345
781,-88.0831505,43.2501995
782,-57.2497555,51.7502165
783,-49.9164075,65.7502445
784,-39.5830535,77.0836005
785,-114.7498705,72.9169255
786,-123.4165545,71.7502565
787,-60.0830945,77.2502675
788,-129.4165665,64.5835755
789,-97.0831685,37.2501875
790,-90.4164885,47.9168755
791,-107.5831895,33.4168465
792,-140.4165885,67.2502475
793,-87.4164825,78.9169375
794,-78.0831305,71.0835885
795,-132.2499055,64.0835745
796,-75.4164585,69.9169195
797,-85.0831445,33.0835125
798,-91.5831575,48.7502105
799,-101.9165115,33.9168475
800,-168.0833105,53.4168865
801,-86.4164805,42.4168645
802,-132.0832385,58.7502305
803,-57.9164235,77.0836005
804,-66.5831075,62.4169045
805,-159.5832935,65.7502445
806,-85.4164785,42.5835315
807,-75.4164585,45.4168705
808,-37.2497155,72.0835905
809,-80.7498025,50.2502135
810,-125.7498925,61.7502365
811,-57.0830885,53.0835525
812,-111.2498635,41.2501955
813,-58.2497575,53.2502195
814,-48.5830715,66.5835795
815,-116.4165405,54.4168885
816,-86.5831475,30.5835075
817,-82.5831395,41.9168635
818,-114.0832025,53.4168865
819,-119.4165465,50.0835465
820,-91.0831565,51.7502165
821,-102.5831795,51.0835485
822,-80.0831345,40.5835275
823,-112.7498665,57.4168945
824,-114.7498705,57.4168945
825,-18.7496785,80.7502745
826,-59.7497605,77.7502685
827,-45.4163985,82.4169445
828,-117.0832085,43.2501995
829,-129.7499005,66.0835785
830,-102.5831795,67.0835805
831,-113.5832015,58.7502305
832,-44.2497295,65.0835765
833,-28.5830315,70.5835875
834,-95.2498315,57.7502285
835,-82.5831395,45.4168705
836,-48.0830705,63.0835725
837,-96.7498345,45.9168715
838,-64.4164365,66.2502455
839,-139.9165875,62.4169045
840,-70.4164485,68.7502505
841,-123.7498885,43.7502005
842,-136.5832475,68.7502505
843,-36.4163805,72.7502585
844,-134.0832425,67.2502475
845,-110.0831945,53.5835535
846,-103.4165145,53.0835525
847,-82.9164735,39.2501915
848,-138.7499185,66.2502455
849,-93.4164945,35.2501835
850,-59.0830925,51.5835495
851,-24.2496895,75.9169315
852,-79.4164665,82.2502775
853,-121.0832165,36.2501855
854,-50.4164085,74.2502615
855,-88.7498185,50.4168805
856,-86.5831475,36.7501865
857,-76.4164605,58.7502305
858,-31.5830375,71.5835895
859,-138.5832515,66.5835795
860,-122.4165525,57.5835615
861,-95.9164995,57.2502275
862,-90.9164895,76.0835985
863,-76.9164615,45.4168705
864,-92.9164935,70.4169205
865,-141.2499235,67.2502475
866,-89.2498195,66.0835785
867,-91.0831565,41.0835285
868,-110.4165285,70.7502545
869,-76.4164605,73.0835925
870,-76.9164615,41.9168635
871,-64.0831025,54.4168885
872,-89.5831535,43.4168665
873,-78.0831305,44.4168685
874,-63.5831015,46.2502055
875,-42.9163935,75.2502635
876,-31.2497035,81.7502765
877,-85.4164785,70.7502545
878,-22.2496855,78.5836035
879,-120.2498815,46.0835385
880,-87.5831495,81.5836095
881,-99.5831735,35.5835175
882,-74.0831225,41.2501955
883,-104.5831835,63.5835735
884,-89.5831535,50.4168805
885,-96.7498345,56.5835595
886,-42.7497265,66.4169125
887,-64.0831025,58.4168965
888,-136.5832475,65.2502435
889,-76.5831275,53.4168865
890,-65.4164385,67.7502485
891,-110.2498615,61.5835695
892,-97.2498355,31.7501765
893,-53.7497485,78.5836035
894,-31.7497045,74.9169295
895,-137.9165835,65.9169115
896,-86.0831465,45.4168705
897,-28.5830315,74.4169285
898,-72.5831195,45.9168715
899,-41.4163905,78.0836025
900,-131.9165715,61.5835695
901,-74.0831225,70.5835875
902,-33.9163755,83.0836125
903,-54.5830835,74.7502625
904,-161.7499645,69.7502525
905,-62.0830985,53.4168865
906,-149.2499395,59.9168995
907,-70.2497815,67.4169145
908,-83.4164745,41.0835285
909,-94.0831625,58.0835625
910,-123.4165545,43.0835325
911,-80.4164685,33.2501795
912,-117.4165425,33.5835135
913,-68.5831115,81.4169425
914,-116.9165415,41.4168625
915,-56.9164215,53.4168865
916,-105.7498525,60.0835665
917,-108.2498575,58.0835625
918,-47.0830685,64.7502425
919,-71.5831175,60.5835675
920,-132.0832385,69.0835845
921,-99.5831735,59.5835655
922,-94.9164975,39.0835245
923,-128.2498975,63.2502395
924,-117.4165425,63.2502395
925,-107.9165235,65.5835775
926,-92.5831595,47.7502085
927,-136.5832475,64.2502415
928,-145.4165985,65.2502435
929,-99.9165075,32.2501775
930,-121.5832175,43.5835335
931,-76.7497945,64.5835755
932,-30.7497025,70.7502545
